GENE,ENVISION
PGM2L1,0.813538
ZCCHC11,0.815614
STK11,0.975652
FTMT,0.918729
HIPK3,0.964806
HIPK2,0.601106
HIPK1,0.981385
RARS2,0.905598
USP31,0.888927
PPWD1,0.865791
DUSP22,0.934881
SQLE,0.815467
DUSP27,0.751858
OGDH,0.777101
MVK,0.877971
SMG1,0.657508
FKBP10,0.764973
OARD1,0.907963
SLC28A3,0.896574
CYP46A1,0.935136
PIK3R5,0.983005
RNF20,0.947941
RNF115,0.950421
ZSWIM2,0.911414
ABCD2,0.923390
IRAK4,0.873255
FAAH2,1.006060
STAMBPL1,0.928492
SMARCD3,0.786086
PIK3C3,0.838816
CNDP2,0.915001
PIGW,0.877638
MYLK2,1.020540
UBE4A,0.869390
L2HGDH,0.919555
LMTK3,0.796204
LMTK2,0.605695
P4HA3,0.906356
PARP16,0.804353
PARP14,0.830154
PARP15,1.010410
MOCS1,0.910837
AK3,0.774238
EIF2AK3,0.843793
PHPT1,0.893503
USP17L2,0.654047
UGCG,0.820157
ATP6V1F,0.830422
ACVR1C,0.642323
SIRT2,0.800935
NUAK2,0.754377
MGST2,0.978857
POLR1B,0.895736
GPLD1,0.984594
TPK1,0.908919
APOA5,1.005580
CYP2U1,1.080200
PANK4,0.844789
XPO7,0.718498
XPO6,0.984064
USP36,0.991558
TTN,0.001919
GGTLC2,0.982657
TICRR,0.881436
FITM2,0.932522
CHST9,0.985813
CHST8,0.509566
MAP3K9,0.799103
MOGAT2,0.810673
MOGAT3,0.909349
PPARA,1.003100
CHST2,0.860776
CSGALNACT2,0.977632
MCCC2,0.923050
MCCC1,0.894565
CHST6,0.824360
GSTO2,0.983097
TNK2,0.891817
PAFAH2,0.762927
PDE4C,0.817940
ZNRF1,0.746665
PISD,0.877248
MTHFD1L,0.976158
SLC22A4,0.977841
SLC22A6,0.820991
SLC22A7,0.824506
SLC35B4,0.975032
MYBBP1A,0.842602
SLC18A3,0.945676
GFPT1,0.755113
OCRL,0.951325
CYP4F11,0.969221
RALBP1,0.667513
CROT,0.758012
SLC2A14,0.862845
SLC2A13,0.855398
SAT2,0.891436
PRKDC,0.507771
SLC4A5,0.836390
MBOAT1,0.971682
MKRN2,0.757477
DYRK4,0.873870
POLN,1.049720
POLM,0.835637
POLL,0.933887
POLI,0.788028
POLH,0.862354
NCOA2,0.915412
NCOA3,0.675132
PHEX,0.863780
SLC36A4,0.785905
ASPH,0.975032
SLC36A1,0.911785
RNF152,0.981281
GGH,1.001870
PLA2G3,0.815445
DMPK,0.280114
AUH,0.772254
MYLK4,0.923642
PLCL2,0.881887
PLCL1,0.682587
COX4I2,0.614121
HSD17B11,0.619033
NOL9,1.016810
SLC43A2,0.859818
FRMPD2,0.972470
ALG10,0.951540
SLC27A4,0.977004
ALG12,1.015806
SLC27A6,0.847861
SRPK1,0.899460
PDE10A,0.745842
RIOK1,0.789486
ALK,0.860243
SLC17A4,0.878024
SUCLA2,0.851890
AK7,1.008260
USP9X,0.787101
RBBP6,0.807147
MDH1B,0.923546
ABCA4,0.657999
ATP1A4,0.766692
ABCA3,0.942469
CMTR1,0.962581
NPC1L1,0.494089
PRKD2,0.668808
B4GALNT4,0.259075
SPHK1,0.851063
MLKL,1.010430
NADSYN1,0.834371
PGLYRP2,0.773848
SLC25A29,0.824613
BHMT2,0.862660
CBLL1,0.820945
ABAT,1.008310
PGLYRP4,1.029710
LARS2,0.855516
LPIN2,1.001690
MCAT,0.843736
PMPCA,1.009140
DPYD,0.392492
AASS,0.970576
CDK13,0.815724
CDK10,0.779445
UHMK1,0.842368
DPYS,0.720730
ETNK2,0.857244
AARS2,0.614133
AASDH,0.844574
PIP5KL1,0.952211
ELOVL3,0.984572
PAN2,0.719808
SLC24A4,0.990645
GANC,0.855075
TPH2,0.860622
PTPN21,0.999651
FPGS,0.762028
ACSM2B,0.864460
PLA2G4C,0.752854
ST6GALNAC6,0.827670
HGD,0.728978
ST6GALNAC4,0.949778
ST6GALNAC3,0.934792
TPSAB1,1.000180
PLA2G4D,0.818802
GPT2,0.939886
LPIN1,0.919628
CEPT1,0.825732
CERK,1.021050
MLK4,0.603086
MAP3K10,0.893194
CDK12,0.837901
MAP3K12,0.929061
FAR1,0.709904
FUT2,0.972854
MGAT4B,0.860510
PPP3CA,0.894829
CHPF,0.879466
PCK2,0.860622
STYK1,0.864901
GSTA5,0.988214
PPP2R3A,0.811657
GSTA3,0.764006
USP28,0.840245
USP25,0.867261
USP24,0.784553
MARCH9,0.777357
USP21,0.806043
USP20,0.786678
B3GNT4,0.794587
B3GNT6,0.981514
LBR,0.757891
UBLCP1,0.842271
B3GNT2,0.846399
B3GNT3,0.727900
SETD5,0.867288
SLC12A5,0.645387
SLC12A4,0.980562
SLC12A7,0.722854
SLC12A6,0.701563
SLC15A4,0.975711
MTMR7,0.958091
SLC47A2,0.836895
DYRK1B,0.691391
PIP4K2C,0.897080
LPCAT3,0.869449
LIPE,0.932241
EXT2,0.698754
EXT1,1.006410
BARD1,0.886033
HS3ST2,0.970105
COPG1,0.862636
XYLT2,1.012240
XYLT1,0.968529
PCYT1B,0.896000
SSH1,0.836638
CHFR,0.968013
RNF19B,0.963901
HTATIP2,0.902801
TESK2,0.992253
ADCY1,0.969408
SLC41A1,0.847208
INPP5F,0.791593
SLC2A9,0.846459
SLC2A6,0.793709
SCARB1,0.997921
CSAD,0.652447
HEXDC,0.919341
HSD3B7,0.837631
MTRR,1.020160
PAK6,0.867550
PAK7,0.533593
PAK2,0.714170
PNPLA7,0.329327
CTPS2,0.860577
NSDHL,0.979015
UGT3A2,0.730807
UGT3A1,0.807907
PIGB,0.865923
NMRK1,0.915281
KAT5,0.978956
MED1,0.909910
SLC29A3,1.018020
SLC29A2,0.702367
SHPRH,0.777430
FUK,0.961959
NEK7,0.862974
NEK5,0.765611
PEAK1,0.773661
NEK8,0.816947
AS3MT,1.022140
PKN1,0.946055
FIG4,0.958854
CDC42BPG,0.782591
CDC42BPA,0.678011
CDC42BPB,0.647776
TNS2,0.980954
NLK,0.846134
TNKS2,0.873283
PKN3,0.859123
DPYSL2,0.787848
DUPD1,0.985967
WNK4,0.920518
UBE2E3,0.828220
GALNT8,0.766741
MANSC1,0.867039
RFK,0.735545
GALNT5,0.947262
GALNT6,0.761813
GALNT7,0.880697
GALNT1,0.915623
HACD2,0.795911
CYP8B1,1.015020
STK38L,0.904706
ATP6V0A1,0.727510
ATP6V0A2,0.887492
NSD1,0.908932
CLK4,0.835557
CREBBP,0.881142
MYO3A,0.782693
AMPD3,1.019930
ATM,0.413805
UGT2A3,0.780920
MYO3B,0.630461
ATR,0.464056
ADHFE1,0.544735
SMPD3,0.964483
PDE11A,0.764378
TRIP12,0.678286
CBX1,0.592065
FABP9,0.922350
CYP1B1,0.707715
TGM7,0.827871
CDKL4,1.020000
VKORC1,0.591665
CERCAM,0.855682
CDKL3,0.938893
ST6GALNAC2,0.871861
MGAT5B,0.977222
HAS1,0.773907
HAS2,0.886625
SLC35C1,0.926158
PUS1,0.789861
MTMR14,0.823082
SH3RF3,0.904445
LRSAM1,1.011430
SH3RF1,0.983251
GMPPA,0.691737
NUDT12,0.882339
NUDT11,0.779113
MERTK,0.485208
ANKRD1,0.853689
EP300,0.763246
TAOK1,0.635669
UHRF2,0.986565
ITK,0.929040
FAM65A,0.895297
ACOX2,0.806041
MKRN3,0.765832
SLC22A12,0.975914
SLC22A13,0.819557
KL,0.761440
PPAT,0.543149
NEU4,0.901656
AATK,0.779178
NRF1,0.979320
POLA2,0.910511
NAGPA,0.767427
PTK2,0.577688
PTK7,0.898434
CHPF2,0.882623
USP4,0.754862
GBGT1,1.025040
PRKAA1,0.699635
USP7,0.942504
EZH2,0.655861
CCNB1IP1,0.926067
SLC5A7,0.544612
SLC5A8,0.816558
SLC5A9,0.933163
GAL3ST3,0.782110
GAL3ST4,0.828947
RNF31,0.700764
LOXL2,0.763663
ASAH2,0.868024
PHKB,0.814029
SLC26A11,0.875031
RPE,0.814819
SAP130,0.982565
RNF19A,1.060330
MAP3K15,0.667832
SLC9A4,0.869449
ST3GAL1,0.479325
ST3GAL4,0.795116
PRKCE,0.917108
PRKCD,0.909945
PADI3,0.952929
PRKCZ,0.842271
MGAT5,0.904525
PADI6,0.929466
PRKCQ,0.953724
MDP1,0.745747
BDH1,0.927817
SLC6A20,0.719551
SLC20A1,0.950645
CHST14,0.923542
MELK,0.806153
PFKFB4,0.854838
ATP6V1C2,0.823021
KAT6A,0.868545
SLC6A3,0.889735
UBE2J1,0.824081
NDUFB9,0.720931
WWP1,0.851404
GNPTAB,0.767427
CHSY3,0.543518
POLR3E,0.736000
POLR3B,0.823606
CWC27,0.965694
B3GAT1,1.017430
TOPORS,0.622791
GPAM,0.786856
CERS2,0.913403
PPP1R3A,0.813519
MAP3K2,0.878333
ACSM3,0.831909
MAP3K1,0.646948
ACSM5,0.852585
MAP3K4,0.780532
UHRF1,0.897906
PLA2G7,0.853192
TAOK2,0.688800
GLO1,0.679409
FMO2,0.958383
AQP3,0.787885
ERBB4,0.924908
WNK2,0.660737
EXTL1,0.651687
EXTL2,0.521006
MAP4K2,0.848785
ETFDH,0.329191
PASK,0.489433
USP38,0.944109
SLC25A21,0.778689
SLC15A3,0.910236
USP32,0.633564
USP33,0.904791
USP34,0.906906
USP35,0.578664
ROR1,0.975364
INPP5A,1.012580
TRPM7,0.772039
DZIP3,0.669260
ADCY2,0.869032
PTPN13,0.720275
INPP5J,0.844998
MYLK,0.456523
PTPN14,0.881366
BMPR2,0.849711
PNPO,0.839556
MYO5B,0.757339
DUOX1,0.385447
MARCH2,0.770166
CARM1,0.821669
KAT2A,0.963992
UPB1,1.033459
ACSBG2,0.956489
PDE3A,0.871240
PLCB4,0.880418
CYP4Z1,1.058510
KANSL3,0.733032
PPM1E,0.972457
SLC9A7,0.952170
NT5M,0.830032
USP45,0.915924
GK2,0.648417
PPM1K,0.983178
USP40,0.768756
QPCT,0.874238
USP42,0.850880
RRM2B,0.751871
USP15,0.659266
PJA1,0.898195
TRPM6,0.610326
PNPLA8,0.910543
ACSF2,0.988028
PLCB2,0.820541
PLCB3,0.497416
PARP8,0.752726
PARP9,0.791576
PARP6,0.841326
ACSF3,0.971774
MAN2A1,0.598498
HERC1,0.703860
PDP1,0.972473
HERC3,0.921710
TIPARP,0.932215
PARP2,0.922206
UBE2O,0.856204
DDR2,1.012250
ACAD9,0.724680
MOGS,0.920898
ST8SIA4,0.775388
RPAP2,0.897104
CDC14A,1.010720
MOK,0.992908
STK31,0.767966
FGGY,0.817455
GLB1L,0.838384
UBA2,0.879001
UBE2S,0.892633
RNF146,0.982001
UBE2U,0.993655
MSMO1,0.972651
SGK223,0.858113
LCLAT1,0.982519
TNIK,0.803015
PLCE1,0.734760
ADCY10,0.490829
CYP2S1,0.955602
NTRK3,0.603004
EHMT1,0.962003
EHMT2,0.777276
SLC10A6,0.740034
SDR16C5,0.810744
CHST5,0.910047
RHBG,0.781829
MASTL,1.020060
BMP2K,0.852071
PDE3B,0.851330
FHL2,0.856940
SLC6A18,0.853667
MARK2,0.605030
SLC8A2,0.719785
DPM3,0.948695
PNPT1,0.617871
NDUFA11,0.970667
TSSK6,0.684728
TNK1,0.919094
ACSS3,0.868676
SLC52A2,0.763320
RPS6KA2,0.982788
NDUFA9,0.936308
DYRK1A,0.982601
MAST2,0.773907
PRDX1,0.886730
NT5DC3,0.639639
LRP2,0.909046
LRP1,0.416768
SGK3,0.935704
GALNT13,0.967279
GALNT10,0.999541
SNRK,0.784105
RPS6KC1,0.953234
EIF2AK4,0.770409
PRRT2,0.814095
FARSB,0.770409
AGPAT4,0.634463
AGPAT3,0.746048
PPIG,0.925069
SLC18A2,0.820301
PDE4D,0.881642
MAP4K1,0.826408
AOX1,0.759501
MAP4K3,0.873100
SLC3A1,0.723478
CAMK1D,0.902560
CAMK1G,0.906579
BIRC6,0.845160
SLCO1B1,0.792997
GAL3ST1,1.007330
SLCO1B3,0.997870
SLCO3A1,0.851636
ATP11A,0.782862
GNE,1.010080
GCDH,0.375062
SLC27A5,0.790463
PTPN23,0.843289
KYNU,0.628745
LIPG,0.982759
GCNT2,0.791792
PCYOX1,1.003860
CHIT1,0.862822
AMHR2,0.741055
NPAS2,0.630377
LPCAT4,0.960743
GBE1,0.774287
DDR1,0.793366
EYA1,0.736147
ZCCHC6,0.842881
KMT2C,0.864913
KMT2B,0.676185
KMT2A,0.865292
CPT1B,0.974794
KMT2E,0.938605
PIGG,0.734274
MTR,0.951664
CYP4V2,0.784323
PIGL,0.917952
PNLIPRP3,0.977488
SLCO2A1,0.688007
PIGO,0.880884
PIGQ,0.580204
MTPAP,0.697296
PIGS,1.036842
EPHA10,0.570622
DUSP15,0.983097
DUSP16,0.983781
DUSP10,0.822634
DUSP13,0.787444
DUSP12,0.811110
PDK1,0.837508
PDK2,0.749773
RDH10,0.756032
RDH11,0.851835
HAO1,0.997483
HAO2,0.982059
ABCC2,0.843510
HECTD2,0.836752
AOC3,0.802421
HECTD1,0.555637
PARS2,0.865458
PKMYT1,0.911789
DHCR7,0.853896
DMGDH,0.804856
PI4K2A,0.898290
SLC27A1,0.908223
PLIN4,0.818968
ATP2B3,0.989820
UGP2,0.852756
TRMT11,0.772322
NHLRC1,0.853428
LGSN,0.975745
EARS2,0.924626
AHCYL2,0.775086
GRK7,0.581094
PPT2,0.773331
NDST4,0.548030
NTRK2,0.853373
GRK1,0.914365
SLC34A1,0.857263
SLC34A3,0.995373
PDE7B,0.973355
CYP39A1,0.597816
NNT,0.699966
ABCB6,0.733075
ENTPD4,0.792702
TRHDE,0.662239
CYP2A13,0.870182
ENPP7,0.819291
ENPP2,0.396367
UBR2,0.714315
UBR1,0.785949
ATP2B2,0.771232
IP6K1,0.779077
UBR4,0.548343
PNCK,0.800398
BRSK1,0.766123
MST1R,0.996291
POLE,0.779409
MSRA,0.797724
PPIP5K1,0.596891
ALDH1L2,0.945058
RNF5,0.922321
PXDN,0.384572
HIRIP3,1.063170
KCNJ8,0.828998
MARCH10,0.866026
SLC7A8,1.040620
SLC7A9,0.879889
TRIM33,0.864492
TRIM32,0.855751
SLC7A5,0.827402
G6PC3,0.953233
G6PC2,0.973942
NOX1,0.641765
LPPR5,0.958447
LPPR4,0.883683
NOX4,0.777772
ACSL5,0.981847
NGLY1,0.962842
NEK11,0.879437
PLXNB3,0.793691
A4GALT,1.016510
UROC1,0.813500
UBE3B,0.786086
UBE3C,0.795911
UBE3A,0.821763
ABHD12,0.902471
CPA5,0.693417
GUCY1A3,0.913990
PIK3R4,0.942619
PIK3R3,0.705564
SLC35A2,0.676015
GBA2,0.759257
SLC52A1,0.841592
SIRT1,0.762494
HACE1,0.852204
SLC26A7,0.788136
CHDH,0.848089
SBK1,0.849871
SUV420H1,0.839453
SUV420H2,0.716546
BSCL2,1.001680
KDSR,0.924803
ABCG5,0.956246
TLK2,0.823304
POMGNT1,0.959191
ARG2,0.700307
SIK2,0.917040
CES3,0.850667
ELOVL6,1.003400
MGAT3,0.867436
HECW1,0.568604
HECW2,0.485614
RNF128,0.496906
RNF126,0.997023
POMT2,0.962517
RNF123,0.284041
ALG11,1.089400
PADI4,1.012870
RFWD2,1.011780
RFWD3,0.849621
EPHA7,1.021450
NT5C3A,0.878496
SLK,0.697186
CARS2,0.763063
MAPK15,0.764602
RBKS,0.916272
MAPK7,0.540870
GAD1,0.775887
GAD2,0.410298
MARK4,0.704831
TBK1,0.791264
TCIRG1,0.802189
TECR,0.938187
SYVN1,0.914710
CES5A,0.735261
BCO1,0.950920
SRD5A3,0.768769
DUSP7,0.827994
ABCC11,1.013750
SGPP1,0.893526
DAGLA,0.670624
ASH1L,0.779437
DAGLB,1.013958
SHPK,0.947779
SLC13A1,0.840252
